index,title,topic_idx
1508,정부·지자체 하도급사 지원 서비스 확대,3
1509,불법하도급 부당이득 몰수·징벌적 손배 추진,3
1510,하도급업체가 원도급사 부도·파산 시 발주기관에 직접 대금청구,3
1511,‘납품단가 연동제 의무도입’ 명시한 하도급법 여당서 발의,3
1512,불공정하도급 신고 늑장처리 고질병…하도급업체들 공정위 발길 ‘뚝’,3
1513,하자발생 시 하도급사도 분쟁조정위에 조정 신청 가능,3
1514,21대 국회 상반기 활동 종료…하도급자 보호법안 성적표는 ‘저조’,3
1515,원자재값 뛰는데 하도급 납품단가 미반영…공정위 실태조사 개시,3
1516,하도급자 보호법안 발의도 논의도 멈췄다,3
1517,공정 기치 윤석열 정부 하도급 불공정행위 깰지 주목,3
1518,올 상반기 하도급자 보호법안 국회서 올스톱…작년 11월 이후 발의 ‘0’건,3
1519,표준하도급계약서 개정 방식 개선…사업자도 제·개정 심사 청구 가능,3
1520,새 정부 표준하도급계약서 확대 추진한다,3
1521,새 정부 하도급정책 ‘갑질 예방’ 방점…표준하도급계약서 확대·부당특약 근절,3
1522,공정위 원자재 가격 상승분 떠넘기기 ‘하도급 갑질’ 조사한다,3
1523,하도급 단가 후려친 한림…공정위 시정명령·과징금 100만원,3
1524,"서울시 ""하도급 계약시 '부당특약 부존재 확인서' 의무화""",3
1525,“하도급대금 신속지급 위해 분쟁조정절차에 감정평가 도입 필요”,3
1526,하도급업체 기술탈취 예방 강화…공정위 표준비밀유지계약서 제정,3
1527,‘하도급법 위반 감독·제재’ 지자체 권한 커진다,3
1528,공정위 전건협 등 하도급업계와 불공정행위 대책 논의…“정책에 반영”,3
1529,표준하도급계약서에 ‘기술자료 비밀유지계약 의무 체결’ 명시,3
1530,불공정 하도급 점검·처벌 내년에도 고삐죈다,3
1531,‘하도급자 기술자료’ 받고 비밀유지 계약 안하면 과징금,3
1532,“기업이 자율준수 프로그램 강화해 하도급 문제 개선해야”,3
1533,중소기업계 “하도급법 개정안 국회 본회의 통과 적극 환영”,3
1534,하도급자 보호법안 8건 통과 ‘12월의 선물’,3
1535,조성욱 공정위원장 “하도급업체 등 ‘을’ 피해구제에 힘쓸 것”,3
1536,종합업체 표준하도급계약서 ‘갑질 악용’,3
1537,하도급업체 보호법안 국회논의 빨라진다,3
1538,“상생 말보다 실천”…원·하도급업계 손잡다,3
1539,이종배 의원 “재하도급 제한 강화” 하도급법 개정안 발의,3
1540,“하도급 계약도 발주자가 책임지도록 국가·지방계약법 개정하자”,3
1541,“원자잿값 상승분 대금에 반영돼야”…김경만 의원 하도급법안 등 2건 발의,3
1542,하도급사 지방세 징수에 ‘키스콘’ 활용된다,3
1543,국감서 무뎌진 불공정하도급 이슈… 법안발의 식나,3
1544,“십장 계약 체결해도 근로관계 입증되면 불법 재하도급 아니다”,3
1545,하도급 공정화 입법의 상책과 하책,3
1546,불법 재하도급 시 원청사에 더 큰 책임 묻는다,3
1547,정부·지자체·국회 불법 하도급 근절 ‘3각 공세’,3
1548,조달청 “추석 전 하도급대금 체불 특별점검한다”,3
1549,불법하도급 썩은 사슬 끊자,3
1550,공정위 하도급업체의 공정거래협약 참여 독려한 대기업에 가점,3
1551,불법하도급 관련업체 최대 2년 입찰참여 제한,3
1552,자료제출명령제 등 하도급자 보호 방안 담은 하도급법 개정안 국회 통과,3
1553,공정위 10만곳 대상 ‘불공정하도급 실태 조사’ 실시…계약서 등 중점 점검,3
1554,“추석 앞두고 하도급대금 떼였다면 공정위 신고센터에 신고하세요”,3
1555,일하겠다더니… 국회 하도급자 보호법안 통과 ‘0’,3
1556,노형욱 국토부 장관 “불법 재하도급 근절 위해 특별사법경찰 도입 검토”,3
1557,공정위 하도급사 피해구제 위해 ‘지급명령제’ 활성화 추진,3
1558,하도급자 보호 ‘묶음 법안’ 국회 발의,3
1559,하도급업체 피해 구제하면 ‘벌점 경감’ 당근책 구체화,3
1560,정치권·시민단체 “하도급법 입법 절실”,3
1561,업계 “하도급 입찰결과 공개 법안 발의 환영… 국회서 조속 처리를”,3
1562,“일처리 늦고 복잡”… 피해 하도급사 공정위 외면 늘어,3
1563,“하도급사 10년 발목잡힌 하자지옥 벗어나야”,3
1564,하도급사 무한 하자책임 이젠 바로 잡아야 한다,3
1565,‘적정성 심사’ 면제가 저가 하도급에 면죄부…면제조항 개선 목소리 높아,3
1566,불공정 하도급 사슬 이젠 끊자,3
1567,발의만 하고 끝? 하도급 보호법안 긴 낮잠,3
1568,“하도급자 보호 필요”… 국회 법안발의 잇달아,3
1569,“공공서 하도급갑질 뿌리 뽑는다”…발주자에 하도급사 보호책임 법안 나와 눈길,3
1570,‘악덕 감정사’에 하도급업체 피해 잇달아,3
1571,하도급사 협상력 강화 중점 둔 하도급법 개정안 국무회의 통과,3
1572,“지자체 감독권한 늘려 하도급갑질 막자”…국회서 관련 법안 발의,3
1573,대금 미지급·조기지급 축소·감액…하도급사들 설 자금난 가중,3
1574,피해자 구제하면 벌점 ‘절반’ 경감…하도급법 시행령 국무회의 통과,3
1575,하도급보호 법개정 ‘밀린 숙제’ 새해엔 풀어야,3
1576,원청 10곳 중 3곳 하도급 계약서 미교부…공정위 “구두지시 여전” 평가,3
1577,막내린 정기국회… 하도급보호 법안 처리 ‘0’,3
1578,하도급 갑질 반복하면 과징금 최대 1.5배 물린다,3
1579,하도급자 보호 관심 식었나… 법안 발의 시들,3
1580,하도급 적정성 심사 시 설계·물가변동 반영해야,3
1581,하도급법 상습·장기간 위반시 과징금 최대 1.5배 가중,3
1582,추석이 두려운 하도급업계,3
1583,“하도급사 기술탈취 근절해야”…기술탈취시 손배 5배 법안 국회서 나와,3
1584,피해 하도급업체 손배시 입증자료 확보 수월해진다,3
1585,불공정하도급 경미한 ‘경고처벌’ 확대… 칼날 무뎌지나,3
1586,“하도급자 보호 강화해야”…21대 국회서 하도급법 개정안 속속 발의,3
1587,원도급업계 “표준하도급계약서 의무화·현금 지급”…하도급업계 “계약 성실 이행”,3
1588,하도급사 사무실 설치‧운영비 직접비로 인정 등 공기업 규제애로 개선 추진,3
1589,빛 못본 ‘하도급자 보호법안’ 재추진 목소리 높다,3
1590,정부·지자체 “불법하도급·페이퍼컴퍼니 단속 강화”,3
1591,공정위 “코로나 피해 하도급사 지원하면 인센티브”,3
1592,조성욱 공정위원장 “경기침체 이유로 하도급대금 미루는지 살펴볼 것”,3
1593,표준하도급계약서에 ‘중기 기술자료 임치 조항’ 추가,3
1594,정부 불공정하도급 개선책 마련 빨라진다,3
1595,공정위 하도급법 상습 위반 사업자 명단공표 가이드라인 행정예고,3
1596,퇴직공제부금 미납 76개사 공공하도급 참여 제한…건산법 제재 규정 첫 적용,3
1597,“하도급 벌점제 운영 하도급사 피해구제에 초점”…공정위 하도급법 개정안 입법예고,3
1598,하도급사 피해구제 안하는 공정위에 신고 기피현상,3
1599,하도급거래 모범 중소기업에 혜택 부여…공정위 가이드라인 마련,3
1600,공정위 최저가보다 더 깎는 하도급대금 부당결정 차단한다,3
1601,공정위 하도급 분쟁 ‘자율 조정’ 확대…지침 개정 돌입,3
1602,정부 설 명절 앞두고 하도급대금 체불 특별점검,3
1603,정부 “경영애로 해소 위해 하도급대금 조기지급 유도”,3
1604,“하도급계약에 이윤항목 명시” 김철민 의원 법개정안 대표발의,3
1605,하도급대금 증액 요청 수용시 공정평가 가점…공정위 관련 예규 개정,3
1606,하도급사들 “올해 불공정 관행 개선…표준하도급계약서 사용률은↓”,3
1607,공정위 표준하도급계약서에 업종 특수성 반영 검토,3
1608,하도급분쟁 자구노력도 해야,3
1609,“하도급대금 지급보증 사실 하도급사에 의무 통지해야”,3
1610,조성욱 공정거래위원장 “자료제출명령제 하도급분쟁에도 도입 검토”,3
1611,“공정거래조정원 하도급사건 처리속도 더뎌…복수 협의회 만들 필요”,3
1612,하도급법 개정안 국회 본회의 통과…공기 연장때 하도급대금 조정,3
1613,하도급 벌점 집계 전산화… 누락 허점 막는다,3
1614,갑질업체 하도급문제 개선 땐 벌점 감경…하도급법 벌점제 개편 추진,3
1615,‘하도급사 경영정보 요구’ 금지 가이드라인 만든다,3
1616,하도급 서면실태조사 표본추출 방식 개선 추진,3
1617,원도급사 ‘소송 정보’ 공시 안하면 하도급사는 깜깜이,3
1618,하도급 불변의 팔자,3
1619,자금난 쉬쉬 원청에 발등 찍힌 하도급사 속출,3
1620,하도급업체에도 뇌물…국토부 직원 20여명 뇌물·향응 연루,3
1621,올해 ‘하도급법 위반’ 과징금 최근 5년래 ‘최대’…하도급업계 “처벌 강화 환영”,3
1622,‘상습 하도급 갑질’ 방지 대책을 환영하는 이유,3
1623,하도급 등 소속 외 근로자 현황도 사업보고서에 공시해야,3
1624,조성욱 공정위원장 “하도급 불공정 행위 지속 감시…구조적 개선책 마련”,3
1625,“하도급대금 지급보증면제제도 축소”…하도급법 시행령 개정안 입법예고,3
1626,공정위 하도급서면실태조사 손본다…원청 좌지우지 표본산정 방식 개선,3
1627,‘상습 하도급갑질 업체’ 공공입찰제한 제대로 집행한다,3
1628,하도급법 상습위반 대림산업 동반성장지수 ‘강등’…입찰가점 등 인센티브 제외,3
1629,“하도급대금 지급 법정 기일 앞당기자”…국회서 관련법 개정안 발의돼,3
1630,조달청 추석명절 전 하도급대금 조기지급 등 유동성 지원키로,3
1631,하도급 갑질 도마 오른 대림산업 ‘최우수 동반성장업체’ 지위 잃는다,3
1632,하도급법 개정안 62건 발의 역대 최고… 통과는 아직도 좁은 문,3
1633,정부·국회 불공정하도급 개선책 속도낸다,3
1634,갑질 원흉 원·하도급 수직구조 없애는 ‘공동도급’ 발주 확대한다,3
1635,“부당특약 설정시 원천무효화”…하도급법 개정안 국회서 발의,3
1636,불법하도급 전자시스템으로 원천차단한다,3
1637,“불공정 하도급갑질 개선에 힘쏟을 것”,3
1638,하도급대금 연동제 궁금? 가이드북·FAQ 참고하세요,3
1639,불법하도급 지시·공모한 발주자·원도급사도 처벌,3
1640,“원·하도급 간 공정거래 환경 조성 위해 노력”,3
1641,“원·하도급자 협력 시스템 정착 필요”,3
1642,“하도급법 위반 신고해도 공정위 포상금지급 전무” 제도 유명무실 지적,3
1643,하도급법 반복 위반땐 과징금 최대 50% 가중,3
1644,한기정 “하도급대금 연동제 보완 검토···기술탈취도 엄중 처벌”,3
1645,엄태영 의원 “불법하도급 시 하도급사도 처벌”,3
1646,원희룡 “불법 하도급 임기 내 뿌리 뽑겠다”···508개 의심현장 집중단속,3
1647,원청 발톱 숨긴 ‘계약서 갑질’로 하도급사 등치는 사례 빈발,3
1648,공정위 납품단가 연동제 반영 ‘하도급거래 모범업체’ 선정,3
1649,“하도급거래 공정화 제도개선 함께할 것”,3
1650,“하도급자가 원도급자로 성장할 수 있는 ‘희망사다리 만들기’ 속도낼 것”,3
1651,공공계약 대금지급 사실 하도급사·노무자에 카톡 통해 즉시 안내,3
1652,특약에 짓눌려 하도급사 망해도 원청사 처벌은 시정조치·경고뿐,3
1653,원희룡 “불법하도급 업계 병들게 하는 근원 문제”,3
1654,무자격자에 하도급·재하도급까지…10곳 중 4곳꼴 불법하도급,3
1655,“하도급법 위반 손배 소송서 공정위에 자료제출 명령 가능”,3
1656,지자체·LH 불공정 하도급거래 단속 강화한다,3
1657,정부 “불공정 하도급 상시 단속·신속 조사”,3
1658,갑질 피해 처리에 ‘3년 이상’… 하도급업체는 버틸 수가 없다,3
1659,부산시 상생결제 제도 도입…하도급사 납품대금 보장,3
1660,원청 업은 노조 ‘지능적 횡포’로 하도급사 피해 급증,3
1661,공공발주처 불법하도급 점검 강화…불공정 행위 막는다,3
1662,국회 발의법안 반토막…하도급자 보호법안 처리는 0건,3
1663,하도급법 내달 국회 본회의 통과 기대…예외조항 손질은 숙제로,3
1664,표준하도급계약서 없는 현장은 ‘부당특약 먹잇감’,3
1665,납품단가 연동 의무화 ‘하도급법’ 정무위 소위 통과…법제화 속도,3
1666,납품단가 연동계약시 하도급벌점 경감…기술탈취 정액과징금도 상향,3
1667,해넘긴 하도급자 보호법안…민생 언제 챙기나,3
1668,“호반은 불공정 행위 당장 멈춰라”…피해 하도급사들 호반 본사 앞서 투쟁,3
1669,납품가연동·상생결제 시 가점…공정위 ‘하도급 이행평가 기준’ 개정,3
1670,‘납품단가 연동제’ 국회 통과…하도급업계 “14년 숙원과제 풀렸다”,3
1671,해외현장선 대놓고 갑질…‘하도급사 절대 불리’,3
1672,평가 참여자 늘려 공정성 높이고 하도급사 중심 교육 신설을,3
1673,공정위 “원자재값 오른 만큼 하도급대금 챙겨주면 벌점 감경”,3
1674,대기업 원청 내년부터 하도급 대금 결제조건 반기마다 공시해야 한다,3
1675,‘피해구제 강화’…하도급 갑질 자진해 바로 잡으면 과징금 절반 깎아준다,3
1676,하도급실태 오진 잘못된 상생처방 부른다,3
1677,소송 상대 원도급사 소재 법원서 재판 진행…지역하도급사 출발부터 불리,3
1678,공정위 ‘의무고발요청’ 기한 3개월로 단축 추진…중기부·하도급업계 등은 난색,3
1679,정부 이달 중 납품단가 연동제도 시범 운영…하도급업계 “소극적 정책” 우려,3
1680,"법 개정 후 방치 ‘깡통 하도급보호법’ 많다…업계 ""이행 위한 보완책 시급""",3
1681,“민생” 외친 여야 하도급보호법안 처리 시험대,3
1682,‘표준하도급계약서 제·개정’ 사업자가 심사 청구할 수 있다,3
1683,공정위 이끌 수장 공석 장기화…하도급 개혁 약속 물건너가나,3
1684,정부·지자체 하도급사 지원 서비스 확대,3
1685,불법하도급 부당이득 몰수·징벌적 손배 추진,3
1686,하도급업체가 원도급사 부도·파산 시 발주기관에 직접 대금청구,3
1687,‘납품단가 연동제 의무도입’ 명시한 하도급법 여당서 발의,3
1688,불공정하도급 신고 늑장처리 고질병…하도급업체들 공정위 발길 ‘뚝’,3
1689,하자발생 시 하도급사도 분쟁조정위에 조정 신청 가능,3
1690,21대 국회 상반기 활동 종료…하도급자 보호법안 성적표는 ‘저조’,3
1691,원자재값 뛰는데 하도급 납품단가 미반영…공정위 실태조사 개시,3
1692,하도급자 보호법안 발의도 논의도 멈췄다,3
1693,공정 기치 윤석열 정부 하도급 불공정행위 깰지 주목,3
1694,올 상반기 하도급자 보호법안 국회서 올스톱…작년 11월 이후 발의 ‘0’건,3
1695,표준하도급계약서 개정 방식 개선…사업자도 제·개정 심사 청구 가능,3
1696,새 정부 표준하도급계약서 확대 추진한다,3
1697,새 정부 하도급정책 ‘갑질 예방’ 방점…표준하도급계약서 확대·부당특약 근절,3
1698,공정위 원자재 가격 상승분 떠넘기기 ‘하도급 갑질’ 조사한다,3
1699,하도급 단가 후려친 한림…공정위 시정명령·과징금 100만원,3
1700,"서울시 ""하도급 계약시 '부당특약 부존재 확인서' 의무화""",3
1701,“하도급대금 신속지급 위해 분쟁조정절차에 감정평가 도입 필요”,3
1702,하도급업체 기술탈취 예방 강화…공정위 표준비밀유지계약서 제정,3
1703,‘하도급법 위반 감독·제재’ 지자체 권한 커진다,3
1704,공정위 전건협 등 하도급업계와 불공정행위 대책 논의…“정책에 반영”,3
1705,표준하도급계약서에 ‘기술자료 비밀유지계약 의무 체결’ 명시,3
1706,불공정 하도급 점검·처벌 내년에도 고삐죈다,3
1707,‘하도급자 기술자료’ 받고 비밀유지 계약 안하면 과징금,3
1708,“기업이 자율준수 프로그램 강화해 하도급 문제 개선해야”,3
1709,중소기업계 “하도급법 개정안 국회 본회의 통과 적극 환영”,3
1710,하도급자 보호법안 8건 통과 ‘12월의 선물’,3
1711,조성욱 공정위원장 “하도급업체 등 ‘을’ 피해구제에 힘쓸 것”,3
1712,종합업체 표준하도급계약서 ‘갑질 악용’,3
1713,하도급업체 보호법안 국회논의 빨라진다,3
1714,“상생 말보다 실천”…원·하도급업계 손잡다,3
1715,이종배 의원 “재하도급 제한 강화” 하도급법 개정안 발의,3
1716,“하도급 계약도 발주자가 책임지도록 국가·지방계약법 개정하자”,3
1717,“원자잿값 상승분 대금에 반영돼야”…김경만 의원 하도급법안 등 2건 발의,3
1718,하도급사 지방세 징수에 ‘키스콘’ 활용된다,3
1719,국감서 무뎌진 불공정하도급 이슈… 법안발의 식나,3
1720,“십장 계약 체결해도 근로관계 입증되면 불법 재하도급 아니다”,3
1721,하도급 공정화 입법의 상책과 하책,3
1722,불법 재하도급 시 원청사에 더 큰 책임 묻는다,3
1723,정부·지자체·국회 불법 하도급 근절 ‘3각 공세’,3
1724,조달청 “추석 전 하도급대금 체불 특별점검한다”,3
1725,불법하도급 썩은 사슬 끊자,3
1726,공정위 하도급업체의 공정거래협약 참여 독려한 대기업에 가점,3
1727,불법하도급 관련업체 최대 2년 입찰참여 제한,3
1728,자료제출명령제 등 하도급자 보호 방안 담은 하도급법 개정안 국회 통과,3
1729,공정위 10만곳 대상 ‘불공정하도급 실태 조사’ 실시…계약서 등 중점 점검,3
1730,“추석 앞두고 하도급대금 떼였다면 공정위 신고센터에 신고하세요”,3
1731,일하겠다더니… 국회 하도급자 보호법안 통과 ‘0’,3
1732,노형욱 국토부 장관 “불법 재하도급 근절 위해 특별사법경찰 도입 검토”,3
1733,공정위 하도급사 피해구제 위해 ‘지급명령제’ 활성화 추진,3
1734,하도급자 보호 ‘묶음 법안’ 국회 발의,3
1735,하도급업체 피해 구제하면 ‘벌점 경감’ 당근책 구체화,3
1736,정치권·시민단체 “하도급법 입법 절실”,3
1737,업계 “하도급 입찰결과 공개 법안 발의 환영… 국회서 조속 처리를”,3
1738,“일처리 늦고 복잡”… 피해 하도급사 공정위 외면 늘어,3
1739,“하도급사 10년 발목잡힌 하자지옥 벗어나야”,3
1740,하도급사 무한 하자책임 이젠 바로 잡아야 한다,3
1741,‘적정성 심사’ 면제가 저가 하도급에 면죄부…면제조항 개선 목소리 높아,3
1742,불공정 하도급 사슬 이젠 끊자,3
1743,발의만 하고 끝? 하도급 보호법안 긴 낮잠,3
1744,“하도급자 보호 필요”… 국회 법안발의 잇달아,3
1745,“공공서 하도급갑질 뿌리 뽑는다”…발주자에 하도급사 보호책임 법안 나와 눈길,3
1746,‘악덕 감정사’에 하도급업체 피해 잇달아,3
1747,하도급사 협상력 강화 중점 둔 하도급법 개정안 국무회의 통과,3
1748,“지자체 감독권한 늘려 하도급갑질 막자”…국회서 관련 법안 발의,3
1749,대금 미지급·조기지급 축소·감액…하도급사들 설 자금난 가중,3
1750,피해자 구제하면 벌점 ‘절반’ 경감…하도급법 시행령 국무회의 통과,3
1751,하도급보호 법개정 ‘밀린 숙제’ 새해엔 풀어야,3
1752,원청 10곳 중 3곳 하도급 계약서 미교부…공정위 “구두지시 여전” 평가,3
1753,막내린 정기국회… 하도급보호 법안 처리 ‘0’,3
1754,하도급 갑질 반복하면 과징금 최대 1.5배 물린다,3
1755,하도급자 보호 관심 식었나… 법안 발의 시들,3
1756,하도급 적정성 심사 시 설계·물가변동 반영해야,3
1757,하도급법 상습·장기간 위반시 과징금 최대 1.5배 가중,3
1758,추석이 두려운 하도급업계,3
1759,“하도급사 기술탈취 근절해야”…기술탈취시 손배 5배 법안 국회서 나와,3
1760,피해 하도급업체 손배시 입증자료 확보 수월해진다,3
1761,불공정하도급 경미한 ‘경고처벌’ 확대… 칼날 무뎌지나,3
1762,“하도급자 보호 강화해야”…21대 국회서 하도급법 개정안 속속 발의,3
1763,원도급업계 “표준하도급계약서 의무화·현금 지급”…하도급업계 “계약 성실 이행”,3
1764,하도급사 사무실 설치‧운영비 직접비로 인정 등 공기업 규제애로 개선 추진,3
1765,빛 못본 ‘하도급자 보호법안’ 재추진 목소리 높다,3
1766,정부·지자체 “불법하도급·페이퍼컴퍼니 단속 강화”,3
1767,공정위 “코로나 피해 하도급사 지원하면 인센티브”,3
1768,조성욱 공정위원장 “경기침체 이유로 하도급대금 미루는지 살펴볼 것”,3
1769,표준하도급계약서에 ‘중기 기술자료 임치 조항’ 추가,3
1770,정부 불공정하도급 개선책 마련 빨라진다,3
1771,공정위 하도급법 상습 위반 사업자 명단공표 가이드라인 행정예고,3
1772,퇴직공제부금 미납 76개사 공공하도급 참여 제한…건산법 제재 규정 첫 적용,3
1773,“하도급 벌점제 운영 하도급사 피해구제에 초점”…공정위 하도급법 개정안 입법예고,3
1774,하도급사 피해구제 안하는 공정위에 신고 기피현상,3
1775,하도급거래 모범 중소기업에 혜택 부여…공정위 가이드라인 마련,3
1776,공정위 최저가보다 더 깎는 하도급대금 부당결정 차단한다,3
1777,공정위 하도급 분쟁 ‘자율 조정’ 확대…지침 개정 돌입,3
1778,정부 설 명절 앞두고 하도급대금 체불 특별점검,3
1779,정부 “경영애로 해소 위해 하도급대금 조기지급 유도”,3
1780,“하도급계약에 이윤항목 명시” 김철민 의원 법개정안 대표발의,3
1781,하도급대금 증액 요청 수용시 공정평가 가점…공정위 관련 예규 개정,3
1782,하도급사들 “올해 불공정 관행 개선…표준하도급계약서 사용률은↓”,3
1783,공정위 표준하도급계약서에 업종 특수성 반영 검토,3
1784,하도급분쟁 자구노력도 해야,3
1785,“하도급대금 지급보증 사실 하도급사에 의무 통지해야”,3
1786,조성욱 공정거래위원장 “자료제출명령제 하도급분쟁에도 도입 검토”,3
1787,“공정거래조정원 하도급사건 처리속도 더뎌…복수 협의회 만들 필요”,3
1788,하도급법 개정안 국회 본회의 통과…공기 연장때 하도급대금 조정,3
1789,하도급 벌점 집계 전산화… 누락 허점 막는다,3
1790,갑질업체 하도급문제 개선 땐 벌점 감경…하도급법 벌점제 개편 추진,3
1791,‘하도급사 경영정보 요구’ 금지 가이드라인 만든다,3
1792,하도급 서면실태조사 표본추출 방식 개선 추진,3
1793,원도급사 ‘소송 정보’ 공시 안하면 하도급사는 깜깜이,3
1794,하도급 불변의 팔자,3
1795,자금난 쉬쉬 원청에 발등 찍힌 하도급사 속출,3
1796,하도급업체에도 뇌물…국토부 직원 20여명 뇌물·향응 연루,3
1797,올해 ‘하도급법 위반’ 과징금 최근 5년래 ‘최대’…하도급업계 “처벌 강화 환영”,3
1798,‘상습 하도급 갑질’ 방지 대책을 환영하는 이유,3
1799,하도급 등 소속 외 근로자 현황도 사업보고서에 공시해야,3
1800,조성욱 공정위원장 “하도급 불공정 행위 지속 감시…구조적 개선책 마련”,3
1801,“하도급대금 지급보증면제제도 축소”…하도급법 시행령 개정안 입법예고,3
1802,공정위 하도급서면실태조사 손본다…원청 좌지우지 표본산정 방식 개선,3
1803,‘상습 하도급갑질 업체’ 공공입찰제한 제대로 집행한다,3
1804,하도급법 상습위반 대림산업 동반성장지수 ‘강등’…입찰가점 등 인센티브 제외,3
1805,“하도급대금 지급 법정 기일 앞당기자”…국회서 관련법 개정안 발의돼,3
1806,조달청 추석명절 전 하도급대금 조기지급 등 유동성 지원키로,3
1807,하도급 갑질 도마 오른 대림산업 ‘최우수 동반성장업체’ 지위 잃는다,3
1808,하도급법 개정안 62건 발의 역대 최고… 통과는 아직도 좁은 문,3
1809,정부·국회 불공정하도급 개선책 속도낸다,3
1810,갑질 원흉 원·하도급 수직구조 없애는 ‘공동도급’ 발주 확대한다,3
1811,“부당특약 설정시 원천무효화”…하도급법 개정안 국회서 발의,3
1812,‘스마트시티’형 도시재생뉴딜 확산…2022년까지 25곳 추진,3
1813,도시재생 뉴딜사업지 76곳 추가 선정…부동산 과열시 사업중단 검토,3
1814,경제활력 위해 도시재생·어촌뉴딜 499곳 추진,3
1815,공공재개발 서울서 60여곳 신청 열기,3
1816,공공재개발하면 법적 상한보다 용적률 20% 더 준다,3
1817,당정 “인천발 KTX·수도권 GTX-A 조기 개통 내년 예산안 반영”,3
1818,국토부 KTX 2배 길이 장대화물열차 시범운행,3
