title,topic_idx
한·일 조선업계 운이 다한 것은 아니다,2
조선 불황 틈타 선주 ‘甲’질 기승,2
“2017년은 삼국지의 승자와 패자의 갈림길”,2
“아시아 조선 클러스트 전체가 총체적 고난의 행군”,2
STX조선해양 패키지 매각 작업 중단,2
신조선가 하락해도 발주는 늘지 않았다,2
트럼프 에너지 정책 친환경 선박 및 유조선 발주 부추길 것으로 기대,2
전 세계 선박 수주잔량 9135만cgt...11년 10개월 만에 최저,2
STX조선·STX프랑스 매각 입찰에 유럽 업체 4곳 인수의향서 제출 ,2
조선해양사업정보센터 삼성중·대우조선 대형 프로젝트 첫 사업성 평가 수행 ,2
임종룡 조선·해운 구조조정 속도와·일관성 유지하며 추진하겠다 ,2
중기중앙회 “대기업 구조조정 장기화 강성 노조와의 타협으로 훼손될 수 있다”,2
클락슨 신조선가 지수 작년 말 비해 4% 하락,2
고성조선해양 STX조선과 분리 매각…주관사로 삼일회계법인 선정,2
IMF “한국 조선·해운업 기업부채 구조조정 비용 31조원”,2
세계 조선소 최고경영자들 공급 과잉 해결이 최우선 과제,2
우리조선업계 글로벌 수주 잔량 1∼3위 차지,2
정부 조선·해운사 2차 협력업체에도 금융지원,2
3분기 신조 발주 79% 감소,2
신조선가 바닥 or 추가 하락?,2
글로벌 신조선 발주 금액 59% 감소,2
현대중공업 자체 개발 가스처리시스템 탑재 LNG선 인도 ,2
글로벌 조선업계 시련 언제까지?,2
전 세계 7년 새 절반 이상 가동 중단 ,2
선박의 진화는 멈추지 않는다,2
SMM 2016에 국내 조선업체 불참 ,2
[조선‧해운 청문회] 금융위 대우조선 유동성 부족 시 미집행 자금 1조 원 공급,2
우리 조선업계 8월 수주 실적 처참,2
탱커 신조 발주 재개 가능성 ....가뭄 깊으면 비올 날 멀지 않아,2
“한국 조선업계 문제가 LNG선 주문 취소로 이어질 수도”,2
맥킨지 보고서 조선 빅3에 얼마나 큰 영향?,2
현대중 Fred Olsen Energy 시추선 선수금 반환..소유권 넘겨 받기로 ,2
이상한 나라의 이상한 조선 경쟁력,2
“브렉시트로 최악의 경우 특히 조선업종 타격 클 듯”,2
[월간 선박뉴스 2016년 8월호],2
 [월간 선박뉴스2016년 7월호 - 에헤야 가다못가면],2
[월간 선박뉴스 2016년 7월호],2
상반기 글로벌 신조선 투자 절반이 크루즈선,2
현대중 사우디 합작 조선소 2018년 가동 예정,2
5월 이후 소형 컨테이너선과 탱커 발주 증가세,2
한국 조선업계 일본 보다 돈 더 받는데 행복감은?,2
금년 상반기 신조선 발주량 35년 만의 최저 수준,2
“6월 신조선가 4년 만에 최저 수준”,2
휘청거리는 한국 조선이 중국에겐 희망의 빛,2
韓 6월 중 신조선 수주 실적 8개월 만에 1위 차지,2
韓 Brexit 덕분에 日에 가격 경쟁력 우위 회복,2
유휴 조선 설비 언제든 풀 가동될 수 있다,2
삼성중 박사장 “노협과 대화하겠다”,2
中 선박 많이 짓기보다 경쟁력 있는 조선기술 확보로 정책목표 전환,2
“Brexit 中 조선에는 반가운 소식”,2
조선업계 Brexit 따른 선박 금융 시장 위축 우려,2
“현 한국 조선업 사태는 엄청난 사건”,2
금년 첫 5개월 간 156척 15.1m dwt 발주,2
금년 첫 5개월 중 신조선 투자 금액 작년 동기비 54% 감소,2
5월 말 현재 신조선가 지수 1년 전 대비 4% 하락,2
금년 신조선 발주 척 수 500여척에 그칠 수도,2
금융권 조선·해운 익스포저 84.8조,2
韓·日 수주잔량 격차 대폭 축소,2
日 대우조선해양 지원에 딴지 ,2
한국이 이란에 제시할 신조선가에 시선 집중,2
DSF “금년에 200개 조선소 쓰러진다”,2
신조선 시황 2018년 본격 회복,2
부산시 '조선·해운산업 위기극복 간담회 4일 개최,2
정부 해운ㆍ조선 등 5대 취약업종 구조조정 방안 26일 발표,2
중국산 선박은 한국과 일본산 비해 질 낮아,2
얼마나 유연한가 그것이 조선사의 경쟁력이다,2
선주들 1분기 중 조선소에 눈길 한 번도 주지 않았다,2
BRS 한‧중 신조선가 10% 추가 하락 전망,2
[박무현-조선업] 선박 수주가 늘어날 때가 되었다,2
“조선 빅 3 2~1개사로 줄여야”,2
 [월간 선박뉴스 2016년 4월호],2
현대중·GE·LR 3각 동맹,2
국내 조선업계 수주 가뭄으로 수주잔량 감소세,2
“우리 조선 생존 위한 합종연횡 필요”,2
상선 죽 쑬 때 유럽은 크루즈선으로 회심의 미소,2
선박뉴스 신동식 회장 KBS 1TV 출연...조선 강국 기틀 놓은 감동 스토리 일요일 아침을 깨우다,2
금융위 대우조선해양 정상화 방안 차질 없이 진행되고 있다,2
[공시] 와이엔텍 160억 규모 베트남 파룽 조선소 취득 결정,2
[박무현-조선업 보고서] 탱커 및 LPG선 인도량 증가와 기자재 기업 이익 성장,2
“신조선 시장 향후 1년이 결정적 시기”,2
조선사 수는 줄어들고 평균 건조량은 늘어나고,2
해양금융종합센터 조선업 사업성 평가 전담기구 설립 박차,2
빅3 금년 1월 수주 ‘제로’,2
中 조선업계 인사들 이란 앞으로,2
현대중 사우디 조선설비 프로젝트 MOU 체결,2
“노후선 대체•친환경선 발주가 다소나마 신조선 시장 달래줄 것”,2
울산시 19일 제1차 ICT·SW 융합 조선해양 기획위원회 개최,2
첨단 건조 기술과 keel-laying 언제까지 양립?,2
2015 신조선 수주 척 수 전년비 43% 감소,2
아시아 조선업계 유가 하락 악영향 운명처럼 받아들여야 ,2
한․중․일 조선업계 육박전 벌이면서도 협력 모색,2
“지금은 우리 조선 산업의 붕괴를 논할 시기가 아니라고 단언합니다”,2
“2016년 조선·해운업 부진 지속 전망”,2
11월 말 신조선가 지수 1년 전 대비 5% 하락,2
“2016년 어려운 가운데 새로운 신조선 시장 물결 태동”,2
中 11월 선박 신규수주 80% 독식,2
최근 신조선 수주 현황 ,2
현대중공업그룹 이란과 조선합작사 설립키로,2
2016년 조선업종 회복 가능성 - 동부증권 ,2
유럽의 분노는 정당한가?,2
韓 11월 수주량 6년 만의 최저 기록,2
COP21 메시지 - “해운 조선업체 연비에 목숨 걸어라”,2
아시아 9개 조선국 목소리 합쳤다,2
“신조선 시장에 만연된 언어의 이중성이 해운 조선 불황의 원인 제공”,2
조선 빅3 SK E&S LNG선 4척 수주전서 금년 마지막 일전 ,2
국내 대형 조선사 수주잔량 1~5위 수성,2
[신조선 계약 체결 현황-10월 30일~현재 ],2
잠자는 숲속의 백설 공주 일곱 난쟁이 언제 만나나? ,2
배 주문이 왜이리 말랐나,2
조선·해양플랜트 기능 해수부 이관 필요,2
10월 수주 실적 中‧日 따돌렸다,2
대우조선해양 11개월째 전 세계 선박 수주잔량 1위 고수,2
신조선 시장에 돈이 안 보인다,2
클락슨 선가 지수 2007년 8월 이후 30% 하락,2
“국적선사 도움 못 받는 우리 조선업계....그러고도 버티는 것이 대견”,2
STX가 품었던 대륙의 별은 다시 뜨는가?,2
 [2015년 9월 23일 이후 현재까지 체결된 신조선 계약],2
韓 조선업계 3분기 수주량 中․日에 밀려 3위 ,2
“현대중 GAIL LNG선 입찰 참여 대우조선 입찰 포기 여부에 달려”,2
조선 빅3 1-3분기 글로벌 ‘컨’선&유조선 111척 수주,2
[2015년 9월 23일 현재 신규 선박 수주 계약 현황],2
무인 전기 추진 선박 10년 내 출현,2
中 그 동안 세계 해운을 위해 위대한 일 했다,2
성동조선해양 노사 2015 임단협 조인 및 조기 경영정상화 실현 결의,2
韓·印泥·和 인도네시아 메가 프로젝트 Giant Sea Wall 타당성 연구 LOI 체결,2
최근 신조선 수주 현황(7월 26일~),2
인도 HSL-현대중공업 군수지원함 건조 추진,2
Tier II 적용 선박 발주 문 닫힐 시간 다가오는데...,2
“해양플랜트 발 담근 조선사는 다 거기서 거기”,2
신조선 투자 금액 47% 감소,2
벌크선 그리스 선주들로부터 버림받다,2
클락슨 신조선가 지수 고만고만,2
한국 조선 무슨 힘으로 사나?,2
현대중그룹 일감 1천만 cgt선 회복 ,2
“중형 조선 산업 내년까지는 어려운 시황 지속...2017년 이후 회복세”,2
홍문표의원 조선·해양플랜트업무 해수부 이관 추진,2
국내 조선업계 13개월 만에 월간 수주량 1위 중국에 선양(禪讓)	,2
발 빠른 선주들은 Tier III 발효 이전에 발주 고삐 죈다,2
상반기 신조선 발주 척 수 99년 이래 최저 ,2
아시아 선주들 투자 점유비 크게 증가,2
클락슨 신조선가 지수 1년 전보다 5% 하락,2
상반기 우리 조선소 수주 선박 평균 사이즈 약 50% 증가,2
수주잔량 상위 그룹 “하위 그룹 나 잡아봐라!”,2
자동화가 한‧중‧일 승부의 분수령,2
올 상반기 신조 발주량 작년 동기 대비 절반 이하로 감소,2
건조사별 신조선 수주 실적(2015년 5월 28일 이후~ 현재까지),2
5개 해외 업체 인도네시아 조선소 신설 투자 규모 96억달러에 달할 듯 ,2
그리스 디폴트 위험성 조선업계 엄습,2
STX중공업 제일종합기술과의 합병 승인,2
신조선가 하락세 내년까지 갈 수도,2
[박무현-조선업] 한국의 부흥과 중국의 붕괴,2
“올해 중형 신조선 시황 악화된 양상 제품운반선 시황은 개선 추세”,2
금년 5월 글로벌 신조 발주량 41척 166만 cgt... 전달 보다 35척 11만 cgt 감소,2
中 아직은 대한민국 적수 못 된다,2
신조선 투자 반토막 났네,2
“한국 대형 선박 시장 주도권 유지될 것”,2
4월 한 달만은 필리핀이 수주 1위,2
신조선 오더 메이저 조선소 집중 현상 더욱 더 심화 ,2
신조선 시장 급브레이크 밟는 소리·고무 타는 냄새 진동,2
유연한 선박 개조는 미래 선박의 필수 요건,2
“한국 조선은 30년 후에도 세계 조선 시장의 지존”,2
신조선 가뭄 속에 ‘컨’선만 단비…그나마 그마저 단발성에 그치려나?,2
조선업계 신조선 시장 침체 불구 선가 전쟁 벌이지 않을 듯,2
현대중 단일 조선소 수주잔량 기준 3위,2
대우인터내서널 페루 SIMA조선소와 다목적함 건조 MOU 체결,2
대우조선해양 국방 생존성 기술특화연구센터와 MOU 체결,2
1분기 글로벌 신조선 수주량 작년 동기 비 약 3분의 1 수준으로 감소,2
나이지리아 대선 종료로 나이지리아 투입 FPSO 발주 촉진 전망,2
[박무현-조선업 리포트] 선박의 품질이 해운업 경쟁력 결정,2
해양강국 꿈 이룬 것 보고 떠난 大 국가 기획자 리콴유,2
신조선가 지수 다소 하락,2
1~2월 중 14개 조선사가 330척 18.9m dwt 인도,2
韓 1~2월 글로벌 신조선 오더 11.3m dwt 중 4.8m dwt 수주,2
지난해 글로벌 신조선 투자 금액 963억달러로 전년비 24% 감소,2
금년 1~2월 전 세계 신조 발주 물량 급감,2
STX다롄 파산 선고 긍정적인 측면도 있다,2
우리 조선이 중국을 이길 수 없는 경우의 수,2
아시아 조선사들 옵쇼어선‧첨단 선박 발주량 감소 불구 벌크선은 짓지 않을 것,2
스페인 Navantia 조선 빅3와 수에즈막스 탱커 건조 부문 제휴 모색,2
금년 2월초까지 신조선 187척 11.8m 인도,2
‘컨’선과 LNG선이 신조선 시장 주도,2
클락슨 신조선가 지수 약간 상승,2
금년 2월 초까지 신조선 투자 금액은 $3.5bn,2
中 1월 중 아시아 조선소 수주 척 수 중 55% 차지,2
한국 특수 전문선박 인도량 중국 압도,2
금년 중 인도 예정 신조선은 총 38m cgt,2
우리나라 수출 경쟁력 역시 조선이다,2
현대중 인도에 LNG선 건조 기술 이전?,2
국내 조선소 VLCC/수에즈막스 탱커 수주 쏟아져 나올 듯,2
“조선해양산업 재도약 위해 ICT·SW 산업 전 과정에 융합시켜야”,2
국내 업체 두 곳 삼진조선 인수 희망,2
지난해 신조선 발주 전년 비 46% 감소,2
[해운과 조선해양 2015년 1월호],2
[신년사] 위기의 조선을 구하자,2
“신조선 수주 지난해보다 개선”,2
현대중 FLNG 해양플랜트 수주전서 유리한 고지 선점?,2
총 168개 조선사 글로벌 금융위기 후 조업 중단,2
조선업계 갈 길이 멀다,2
조선업계 먹을거리 가스운반선 & 울트라라지 ‘컨’선 뿐일까?,2
1급 조선사들 하고 싶은 일 할 때 더욱 조심해야,2
신조선가 지수 다소 하락,2
신조선 발주 금액 작년 비 24% 감소,2
11월 현재 인도량 작년 보다 15% 감소,2
12월 초 현재 글로벌 발주량은 1625척 102.1m dwt,2
11월 신조선 발주 척 수 금년 들어 최저 기록,2
신조선가 하락 분위기,2
국내 조선업계 두 달 연속 수주량 1위,2
Gray Winter or Happy Year-end?,2
향후 10년 에코십 시대 우리 조선업계 주도권 탄탄,2
선박 임대 사업 눈 돌리는 中 조선사 점점 늘어나,2
[박무현 조선업 리포트] 배는 아무나 만드는 것이 아니다,2
부산대 선박해양플랜트기술연구원 25000 teu급 ‘컨’선 개발 주도,2
조선업계 CSR 규정 회피 위한 신조선 발주 러시 기대,2
STX조선 인도 조선소에 LNG선 건조 기술 이전 제의,2
“한·중FTA 타결 조선·해운업계에 미치는 영향은 제한적,2
“수리 조선도 조선”,2
中 Carnival과 어깨동무 하고 크루즈선 건조에 도전,2
선박안전기술공단 선박용 배터리 생산기술 관련 특허 획득,2
삼진조선 MR 탱커 4척 취소당해,2
인도 조선업계 인도 정부에 해외 조선업체와의 제휴 문제 직접 해결 요청,2
특허청 국내 조선해양산업 특허 경쟁력 강화 지원 대책 발표,2
노르웨이 통상차관 곧 한국 가서 수준 높은 조선기술 보고 싶다,2
9월 신조 실적 일본 이어 3위,2
삼성중 미쓰이상사 LNG선 2척 건조하나?,2
한‧중 수에즈막스 탱커 신조 가격 차 $10m ,2
포스코ICT-대우조선해양 선박 건조용 통합생산관리시스템 개발,2
금년 중 1천gt 이상 선박 인도 조선사 수는 29개,2
전 부문서 신조선가 하락,2
국내 조선업체 신조선가 유지 or 소폭 인상 계획,2
하반기 신조 시장 가스운반선 ‘컨’선에 기대,2
8월 신조 발주량 급감,2
신조선 시장의 진정한 회복 아직 멀었다,2
조선업계 일제히 오수(午睡)에 돌입,2
대우조선해양 Yamal LNG선의 운명은?[내용 추가],2
금년 신조선 시장은 그리스 선주들 판,2
“러 조선 한 걸음 한 걸음 착실히 한국 따라갈 것”,2
케미컬 탱커 건조 시장서 中․日전쟁 발발,2
中 조선소들 스테인리스 스틸 케미컬 탱커 건조 시장서 약진,2
“국내 조선사 해양플랜트 관련 기술 수준 크게 떨어져”,2
신조선가 랠리 역전 가능성 ,2
한·미 합작으로 세계 최초 LNG 파워 드릴십  개발 착수,2
해운과 조선해양 2014년 7월호 ,2
선주들 5월 들어 신조선 식욕 떨어져,2
경남도 ‘해양플랜트 고기능 엔지니어 인력양성 사업’ 교육 프로그램 시작,2
경남TP 지역 레저선박산업 육성 사업 중점 지원,2
Bonaparte FLNG 프로젝트 무산...조선 빅3 허탈,2
디섹 ECO MR 설계·자재 공급 추가 수주,2
“아시아 조선소들 향후 몇 달 동안 신조선 수주 감소세 직면”,2
'Marine Tech Korea 2014' 9월 29일 창원컨벤션센터서 개막,2
“2류 조선소엔 더 이상 발주하지 말아야”,2
산업부 해양플랜트 설계전문인력 양성사업 본격 착수,2
“삼성그룹 베트남 조선소 건설 프로젝트에 5억달러 투자”,2
대우조선해양 건조 LNG-FSRU 브라질 월드컵 전력지원 나선다,2
한진重 수빅조선소 세계 조선史 한 획 긋다,2
푸틴 “Yamal 프로젝트 LNG선 러시아에서 많이 지어라”,2
우리 조선업계 5월 수주량 1년 전보다 33% 감소,2
신조선 발주 오름세,2
해운과 조선해양 2014년 6월호,2
현대중 첫 5개월 중 1796097 cgt 수주로 글로벌 1위 고수,2
